,subj,dotmode,di,dur,x,y,ntrials
42,ALL,2d,9,0.26666666666666666,0.12,0.8146487294469357,1338.0
43,ALL,2d,9,0.26666666666666666,0.25,0.9556724267468069,1331.0
44,ALL,2d,9,0.26666666666666666,0.5,0.9935948759007206,1249.0
45,ALL,2d,10,0.35,0.03,0.6530139103554868,1294.0
46,ALL,2d,10,0.35,0.06,0.7213352685050798,1378.0
47,ALL,2d,10,0.35,0.12,0.8182616330114135,1139.0
48,ALL,2d,10,0.35,0.25,0.9644970414201184,1183.0
49,ALL,2d,10,0.35,0.5,0.9935275080906149,1236.0
50,ALL,2d,11,0.45,0.03,0.6231766612641815,1234.0
51,ALL,2d,11,0.45,0.06,0.7386172006745363,1186.0
52,ALL,2d,11,0.45,0.12,0.9,1410.0
53,ALL,2d,11,0.45,0.25,0.9710354815351194,1381.0
54,ALL,2d,11,0.45,0.5,0.9954579863739591,1321.0
55,ALL,2d,12,0.5833333333333334,0.03,0.6304832713754647,1345.0
56,ALL,2d,12,0.5833333333333334,0.06,0.7536337209302325,1376.0
57,ALL,2d,12,0.5833333333333334,0.12,0.8775933609958506,1446.0
58,ALL,2d,12,0.5833333333333334,0.25,0.9798657718120806,1341.0
59,ALL,2d,12,0.5833333333333334,0.5,0.9969111969111969,1295.0
60,ALL,2d,13,0.7666666666666667,0.03,0.6864035087719298,1368.0
61,ALL,2d,13,0.7666666666666667,0.06,0.7955846279640229,1223.0
62,ALL,2d,13,0.7666666666666667,0.12,0.8956743002544529,1179.0
63,ALL,2d,13,0.7666666666666667,0.25,0.9825,1200.0
64,ALL,2d,13,0.7666666666666667,0.5,0.991876523151909,1231.0
65,ALL,2d,14,0.9833333333333333,0.03,0.7057926829268293,656.0
66,ALL,2d,14,0.9833333333333333,0.06,0.8468834688346883,738.0
67,ALL,2d,14,0.9833333333333333,0.12,0.9336609336609336,814.0
68,ALL,2d,14,0.9833333333333333,0.25,0.9714937286202965,877.0
69,ALL,2d,14,0.9833333333333333,0.5,0.9950884086444007,1018.0
70,ALL,2d,15,1.2666666666666666,0.03,0.7512437810945274,201.0
71,ALL,2d,15,1.2666666666666666,0.06,0.7,190.0
72,ALL,2d,15,1.2666666666666666,0.12,0.9575289575289575,259.0
73,ALL,2d,15,1.2666666666666666,0.25,0.9765886287625418,299.0
74,ALL,2d,15,1.2666666666666666,0.5,0.9871244635193133,233.0
75,ALL,2d,16,1.65,0.03,0.7222222222222222,144.0
76,ALL,2d,16,1.65,0.06,0.8688524590163934,122.0
77,ALL,2d,16,1.65,0.12,0.9770114942528736,87.0
78,ALL,2d,16,1.65,0.25,1.0,116.0
79,ALL,2d,16,1.65,0.5,1.0,149.0
80,ALL,2d,17,2.1333333333333333,0.03,0.5507246376811594,138.0
81,ALL,2d,17,2.1333333333333333,0.06,0.8116883116883117,154.0
82,ALL,2d,17,2.1333333333333333,0.12,0.9353233830845771,201.0
83,ALL,2d,17,2.1333333333333333,0.25,1.0,172.0
84,ALL,2d,17,2.1333333333333333,0.5,1.0,164.0
85,ALL,2d,18,2.75,0.03,0.616822429906542,214.0
86,ALL,2d,18,2.75,0.06,0.8125,192.0
87,ALL,2d,18,2.75,0.12,0.9456521739130435,184.0
88,ALL,2d,18,2.75,0.25,1.0,207.0
89,ALL,2d,18,2.75,0.5,0.9774774774774775,222.0
90,ALL,2d,19,3.566666666666667,0.03,0.6386554621848739,238.0
91,ALL,2d,19,3.566666666666667,0.06,0.9469387755102041,245.0
92,ALL,2d,19,3.566666666666667,0.12,0.9640287769784173,278.0
93,ALL,2d,19,3.566666666666667,0.25,1.0,301.0
94,ALL,2d,19,3.566666666666667,0.5,1.0,308.0
95,ALL,2d,20,4.616666666666666,0.03,0.6737804878048781,328.0
96,ALL,2d,20,4.616666666666666,0.06,0.8315789473684211,380.0
97,ALL,2d,20,4.616666666666666,0.12,0.948051948051948,385.0
98,ALL,2d,20,4.616666666666666,0.25,1.0,404.0
99,ALL,2d,20,4.616666666666666,0.5,1.0,404.0
100,ALL,3d,1,0.03333333333333333,0.03,0.5096262740656852,883.0
101,ALL,3d,1,0.03333333333333333,0.06,0.49586776859504134,968.0
102,ALL,3d,1,0.03333333333333333,0.12,0.47896440129449835,927.0
103,ALL,3d,1,0.03333333333333333,0.25,0.4871508379888268,895.0
104,ALL,3d,1,0.03333333333333333,0.5,0.5311203319502075,723.0
105,ALL,3d,2,0.05,0.03,0.5208140610545791,1081.0
106,ALL,3d,2,0.05,0.06,0.5708989805375347,1079.0
107,ALL,3d,2,0.05,0.12,0.568815331010453,1148.0
108,ALL,3d,2,0.05,0.25,0.4957081545064378,932.0
109,ALL,3d,2,0.05,0.5,0.5974264705882353,1088.0
110,ALL,3d,3,0.06666666666666667,0.03,0.49403578528827036,1006.0
111,ALL,3d,3,0.06666666666666667,0.06,0.5100806451612904,992.0
112,ALL,3d,3,0.06666666666666667,0.12,0.5291709314227226,977.0
113,ALL,3d,3,0.06666666666666667,0.25,0.5684647302904564,964.0
114,ALL,3d,3,0.06666666666666667,0.5,0.6027210884353742,735.0
115,ALL,3d,4,0.08333333333333333,0.03,0.5552855407047388,823.0
116,ALL,3d,4,0.08333333333333333,0.06,0.5555555555555556,711.0
117,ALL,3d,4,0.08333333333333333,0.12,0.5370121130551817,743.0
118,ALL,3d,4,0.08333333333333333,0.25,0.6305263157894737,950.0
119,ALL,3d,4,0.08333333333333333,0.5,0.7379110251450677,1034.0
120,ALL,3d,5,0.1,0.03,0.4949426837491571,1483.0
121,ALL,3d,5,0.1,0.06,0.5120910384068279,1406.0
122,ALL,3d,5,0.1,0.12,0.5794460641399417,1372.0
123,ALL,3d,5,0.1,0.25,0.6565656565656566,1386.0
124,ALL,3d,5,0.1,0.5,0.765,1200.0
125,ALL,3d,6,0.13333333333333333,0.03,0.5617352614015573,899.0
126,ALL,3d,6,0.13333333333333333,0.06,0.6358024691358025,1134.0
127,ALL,3d,6,0.13333333333333333,0.12,0.5926892950391645,1149.0
128,ALL,3d,6,0.13333333333333333,0.25,0.729227761485826,1023.0
129,ALL,3d,6,0.13333333333333333,0.5,0.831302717900656,1067.0
130,ALL,3d,7,0.16666666666666666,0.03,0.5299657534246576,1168.0
131,ALL,3d,7,0.16666666666666666,0.06,0.6135135135135135,1110.0
132,ALL,3d,7,0.16666666666666666,0.12,0.6401906274821286,1259.0
133,ALL,3d,7,0.16666666666666666,0.25,0.7529940119760479,1336.0
134,ALL,3d,7,0.16666666666666666,0.5,0.8442789438050101,1477.0
135,ALL,3d,8,0.21666666666666667,0.03,0.5077343039126478,1099.0
136,ALL,3d,8,0.21666666666666667,0.06,0.6203941730934018,1167.0
137,ALL,3d,8,0.21666666666666667,0.12,0.6759156492785794,901.0
138,ALL,3d,8,0.21666666666666667,0.25,0.771689497716895,876.0
139,ALL,3d,8,0.21666666666666667,0.5,0.8658823529411764,850.0
140,ALL,3d,9,0.26666666666666666,0.03,0.5404556166535742,1273.0
141,ALL,3d,9,0.26666666666666666,0.06,0.6387306753458096,1229.0
142,ALL,3d,9,0.26666666666666666,0.12,0.6740056818181818,1408.0
143,ALL,3d,9,0.26666666666666666,0.25,0.8113207547169812,1219.0
144,ALL,3d,9,0.26666666666666666,0.5,0.9056179775280899,1335.0
145,ALL,3d,10,0.35,0.03,0.5060514372163388,1322.0
146,ALL,3d,10,0.35,0.06,0.599023709902371,1434.0
147,ALL,3d,10,0.35,0.12,0.6745406824146981,1143.0
148,ALL,3d,10,0.35,0.25,0.8504201680672269,1190.0
149,ALL,3d,10,0.35,0.5,0.9433304272013949,1147.0
150,ALL,3d,11,0.45,0.03,0.5350488021295474,1127.0
151,ALL,3d,11,0.45,0.06,0.610875106202209,1177.0
152,ALL,3d,11,0.45,0.12,0.6867132867132867,1430.0
153,ALL,3d,11,0.45,0.25,0.8143396226415094,1325.0
154,ALL,3d,11,0.45,0.5,0.9402744148506861,1239.0
155,ALL,3d,12,0.5833333333333334,0.03,0.5544472152950956,1203.0
156,ALL,3d,12,0.5833333333333334,0.06,0.7021919879062736,1323.0
157,ALL,3d,12,0.5833333333333334,0.12,0.6963216424294268,1169.0
158,ALL,3d,12,0.5833333333333334,0.25,0.8278145695364238,1510.0
159,ALL,3d,12,0.5833333333333334,0.5,0.9533483822422875,1329.0
160,ALL,3d,13,0.7666666666666667,0.03,0.59958071278826,1431.0
161,ALL,3d,13,0.7666666666666667,0.06,0.6147220046985121,1277.0
162,ALL,3d,13,0.7666666666666667,0.12,0.7154185022026431,1135.0
163,ALL,3d,13,0.7666666666666667,0.25,0.8990342405618964,1139.0
164,ALL,3d,13,0.7666666666666667,0.5,0.9514893617021276,1175.0
165,ALL,3d,14,0.9833333333333333,0.03,0.5367561260210035,857.0
166,ALL,3d,14,0.9833333333333333,0.06,0.6032388663967612,988.0
167,ALL,3d,14,0.9833333333333333,0.12,0.7648261758691206,978.0
168,ALL,3d,14,0.9833333333333333,0.25,0.8863049095607235,1161.0
169,ALL,3d,14,0.9833333333333333,0.5,0.9456168831168831,1232.0
170,ALL,3d,15,1.2666666666666666,0.03,0.6963562753036437,247.0
171,ALL,3d,15,1.2666666666666666,0.06,0.6402877697841727,278.0
172,ALL,3d,15,1.2666666666666666,0.12,0.7912457912457912,297.0
173,ALL,3d,15,1.2666666666666666,0.25,0.8885542168674698,332.0
174,ALL,3d,15,1.2666666666666666,0.5,0.96875,320.0
175,ALL,3d,16,1.65,0.03,0.3779527559055118,127.0
176,ALL,3d,16,1.65,0.06,0.7073170731707317,123.0
177,ALL,3d,16,1.65,0.12,0.7640449438202247,89.0
178,ALL,3d,16,1.65,0.25,0.9230769230769231,78.0
179,ALL,3d,16,1.65,0.5,0.9555555555555556,90.0
180,ALL,3d,17,2.1333333333333333,0.03,0.5289256198347108,121.0
181,ALL,3d,17,2.1333333333333333,0.06,0.5210084033613446,119.0
182,ALL,3d,17,2.1333333333333333,0.12,0.791907514450867,173.0
183,ALL,3d,17,2.1333333333333333,0.25,0.8666666666666667,135.0
184,ALL,3d,17,2.1333333333333333,0.5,0.9758064516129032,124.0
185,ALL,3d,18,2.75,0.03,0.5606936416184971,173.0
186,ALL,3d,18,2.75,0.06,0.574585635359116,181.0
187,ALL,3d,18,2.75,0.12,0.7019867549668874,151.0
188,ALL,3d,18,2.75,0.25,0.9558823529411765,204.0
189,ALL,3d,18,2.75,0.5,0.9807692307692307,156.0
190,ALL,3d,19,3.566666666666667,0.03,0.6559633027522935,218.0
191,ALL,3d,19,3.566666666666667,0.06,0.7227722772277227,202.0
192,ALL,3d,19,3.566666666666667,0.12,0.6896551724137931,232.0
193,ALL,3d,19,3.566666666666667,0.25,0.8991596638655462,238.0
194,ALL,3d,19,3.566666666666667,0.5,0.9572649572649573,234.0
195,ALL,3d,20,4.616666666666666,0.03,0.642023346303502,257.0
196,ALL,3d,20,4.616666666666666,0.06,0.6044303797468354,316.0
197,ALL,3d,20,4.616666666666666,0.12,0.7948717948717948,273.0
198,ALL,3d,20,4.616666666666666,0.25,0.8885135135135135,296.0
199,ALL,3d,20,4.616666666666666,0.5,0.9551724137931035,290.0
