,subj,dotmode,di,dur,x,y,ntrials
0,krm,2d,0,0,0.03,0.5903225806451613,620.0
1,krm,2d,0,0,0.06,0.7064516129032258,620.0
2,krm,2d,0,0,0.12,0.817741935483871,620.0
3,krm,2d,0,0,0.25,0.8919354838709678,620.0
4,krm,2d,0,0,0.5,0.9612903225806452,620.0
5,krm,3d,0,0,0.03,0.535625,1600.0
6,krm,3d,0,0,0.06,0.575625,1600.0
7,krm,3d,0,0,0.12,0.615,1600.0
8,krm,3d,0,0,0.25,0.703125,1600.0
9,krm,3d,0,0,0.5,0.808125,1600.0
