,subj,dotmode,di,dur,x,y,ntrials
0,ALL,2d,0,0,0.03,0.589765100671141,5960.0
1,ALL,2d,0,0,0.06,0.6791946308724832,5960.0
2,ALL,2d,0,0,0.12,0.7894295302013423,5960.0
3,ALL,2d,0,0,0.25,0.8931208053691275,5960.0
4,ALL,2d,0,0,0.5,0.9434563758389262,5960.0
5,ALL,3d,0,0,0.03,0.5405454545454546,5500.0
6,ALL,3d,0,0,0.06,0.5894545454545455,5500.0
7,ALL,3d,0,0,0.12,0.6456363636363637,5500.0
8,ALL,3d,0,0,0.25,0.7430909090909091,5500.0
9,ALL,3d,0,0,0.5,0.8396363636363636,5500.0
